"project","campaignid","sample","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BIHPZ16","-32.62832833","152.2991717","20150713","11:00:00","Broughton.Island","Fished","Broughton.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BIHPZ17","-32.63355","152.3036383","20150713","11:00:00","Broughton.Island","Fished","Broughton.Island","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BIHPZ18","-32.63123167","152.3012617","20150713","09:00:00","Broughton.Island","Fished","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BISZ01","-32.6263","152.3378","20150713","13:00:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BISZ02","-32.62791833","152.3361917","20150713","13:00:00","Broughton.Island","No-take","Broughton.Island","34.8","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BISZ03","-32.62456833","152.33951","20150713","13:00:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BISZ04","-32.622195","152.3384867","20150713","13:00:00","Broughton.Island","No-take","Broughton.Island","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BISZ05","-32.61938833","152.3385133","20150713","15:00:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BISZ06","-32.61762833","152.3374617","20150713","15:00:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BISZ07","-32.61544667","152.3368333","20150713","15:00:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BISZ08","-32.61470167","152.3333367","20150713","15:00:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BOO20","-32.707825","152.224925","20150721","12:30:00","Boondelbah","Fished","Cabbage.Tree","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BOO21","-32.71027333","152.226035","20150721","12:30:00","Boondelbah","Fished","Cabbage.Tree","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BOO22","-32.711105","152.230415","20150721","12:30:00","Boondelbah","Fished","Cabbage.Tree","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BOO23","-32.71095667","152.23205","20150721","12:30:00","Boondelbah","Fished","Cabbage.Tree","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BS02","-32.46472833","152.5538683","20150720","14:30:00","Big.Seal.Rock","No-take","Seal.Rocks","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BS03","-32.461785","152.5539783","20150720","14:30:00","Big.Seal.Rock","No-take","Seal.Rocks","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BS13","-32.46279833","152.5517517","20150720","14:30:00","Big.Seal.Rock","No-take","Seal.Rocks","18","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","BS15","-32.4622","152.554","20150720","14:30:00","Big.Seal.Rock","No-take","Seal.Rocks","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","CT01","-32.69378167","152.2241617","20150721","09:00:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","19","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","CT03","-32.69226667","152.2276183","20150721","09:00:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","18.4","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","CT04","-32.69036333","152.2277","20150721","09:00:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","17.5","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","CT06","-32.68701667","152.2287933","20150721","10:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","19.2","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","CT08","-32.684295","152.22628","20150721","10:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","17.5","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","CT15","-32.689305","152.2277417","20150721","09:00:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","19.8","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","CT20","-32.693727","152.225098","20150721","10:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","20","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","CT21","-32.693225","152.226288","20150721","10:30:00","Cabbage.Tree.Island","No-take","Cabbage.Tree.Island","20","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","EB01","-32.48571833","152.5110033","20150720","09:30:00","Edith.Breaker","Fished","Seal.Rocks","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","EB02","-32.48747667","152.511125","20150720","09:30:00","Edith.Breaker","Fished","Seal.Rocks","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","EB03","-32.48843333","152.5098967","20150720","09:30:00","Edith.Breaker","Fished","Seal.Rocks","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","EB04","-32.48291667","152.5095417","20150720","09:30:00","Edith.Breaker","Fished","Seal.Rocks","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","EB05","-32.47781167","152.5054017","20150720","11:00:00","Edith.Breaker","Fished","Seal.Rocks","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","EB08","-32.48039333","152.5010717","20150720","11:00:00","Edith.Breaker","Fished","Seal.Rocks","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","EB10","-32.491205","152.5105517","20150720","11:00:00","Edith.Breaker","Fished","Seal.Rocks","33","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","EB11","-32.48151667","152.5091183","20150720","11:00:00","Edith.Breaker","Fished","Seal.Rocks","31","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FIHPZ01","-32.73970833","152.2071","20150715","09:00:00","Fingal.Island","Fished","Fingal.Island","22.5","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FIHPZ02","-32.74205833","152.20863","20150715","09:05:00","Fingal.Island","Fished","Fingal.Island","21.4","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FIHPZ04","-32.74599167","152.207715","20150715","09:08:00","Fingal.Island","Fished","Fingal.Island","27.9","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FIHPZ05","-32.74175","152.2071683","20150715","09:10:00","Fingal.Island","Fished","Fingal.Island","22.6","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FIHPZ07","-32.753235","152.2051333","20150715","10:10:00","Fingal.Island","Fished","Fingal.Island","26","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FIHPZ08","-32.750685","152.2074283","20150715","10:10:00","Fingal.Island","Fished","Fingal.Island","30.1","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FIHPZ09","-32.75215","152.20568","20150715","10:10:00","Fingal.Island","Fished","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FIHPZ16","-32.75175333","152.20654","20150715","10:10:00","Fingal.Island","Fished","Fingal.Island","25.1","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FISZ01","-32.753475","152.2002983","20150715","11:30:00","Fingal.Island","No-take","Fingal.Island","30","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FISZ02","-32.75167167","152.1989317","20150715","11:30:00","Fingal.Island","No-take","Fingal.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FISZ03","-32.75263167","152.1972917","20150715","11:30:00","Fingal.Island","No-take","Fingal.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FISZ04","-32.753765","152.197265","20150715","11:30:00","Fingal.Island","No-take","Fingal.Island","30","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FISZ06","-32.75577333","152.19355","20150715","13:00:00","Fingal.Island","No-take","Fingal.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FISZ07","-32.75668833","152.19109","20150715","13:00:00","Fingal.Island","No-take","Fingal.Island","29","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FISZ08","-32.75504833","152.1905433","20150715","13:00:00","Fingal.Island","No-take","Fingal.Island","23.4","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","FISZ09","-32.75478667","152.1891367","20150715","13:00:00","Fingal.Island","No-take","Fingal.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","LI05","-32.70119667","152.2399533","20150721","14:30:00","Little.Island","Fished","Cabbage.Tree.Island","17","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","LI08","-32.70163","152.2391483","20150721","14:30:00","Little.Island","Fished","Cabbage.Tree.Island","27","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","LI15","-32.702293","152.24315000000001","20150721","14:30:00","Little.Island","Fished","Cabbage.Tree.Island","23","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","LI16","-32.70274","152.241443","20150721","14:30:00","Little.Island","Fished","Cabbage.Tree.Island","30","RL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","LS01","-32.47315333","152.5473933","20150720","13:00:00","Little.Seal.Rock","No-take","Seal.Rocks","22.8","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","LS03","-32.47538667","152.54585","20150720","13:00:00","Little.Seal.Rock","No-take","Seal.Rocks","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","LS07","-32.47142833","152.54734","20150720","13:00:00","Little.Seal.Rock","No-take","Seal.Rocks","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","LS08","-32.47445833","152.5455633","20150720","13:00:00","Little.Seal.Rock","No-take","Seal.Rocks","18","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","NR02","-32.59608167","152.3212933","20150714","09:30:00","North.Rock","Fished","Broughton.Island","22","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","NR03","-32.59515167","152.3232483","20150714","09:30:00","North.Rock","Fished","Broughton.Island","25","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","NR04","-32.596725","152.3248433","20150714","09:30:00","North.Rock","Fished","Broughton.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","NR05","-32.60199333","152.3240933","20150714","09:30:00","North.Rock","Fished","Broughton.Island","27","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","NR06","-32.604","152.3231317","20150714","11:30:00","North.Rock","Fished","Broughton.Island","23","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","NR07","-32.60428667","152.3204383","20150714","11:30:00","North.Rock","Fished","Broughton.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","NR08","-32.60404167","152.3166233","20150714","11:30:00","North.Rock","Fished","Broughton.Island","23","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","NR09","-32.604812","152.321562","20150714","11:30:00","North.Rock","Fished","Broughton.Island","24","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","OG01","-32.55595333","152.4362983","20150723","11:30:00","Outer.Gibber","Fished","Outer.Gibber","39","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","OG02","-32.55464","152.4363067","20150723","11:30:00","Outer.Gibber","Fished","Outer.Gibber","42","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","OG03","-32.55344333","152.4367533","20150723","11:30:00","Outer.Gibber","Fished","Outer.Gibber","40","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","OG04","-32.55297667","152.43507","20150723","11:30:00","Outer.Gibber","Fished","Outer.Gibber","40","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","OG05","-32.553115","152.433005","20150723","13:30:00","Outer.Gibber","Fished","Outer.Gibber","37","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","OG06","-32.55412","152.4329","20150723","13:30:00","Outer.Gibber","Fished","Outer.Gibber","44","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","OG07","-32.554855","152.43425","20150723","13:30:00","Outer.Gibber","Fished","Outer.Gibber","48","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","OG08","-32.55405833","152.4351817","20150723","13:30:00","Outer.Gibber","Fished","Outer.Gibber","48","KL","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","PN01","-32.22882333","152.6014483","20150814","09:00:00","Pinnacle","No-take","Pinnacle","35","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","PN02","-32.228205","152.6009283","20150814","09:00:00","Pinnacle","No-take","Pinnacle","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","PN03","-32.22768667","152.6001783","20150814","09:00:00","Pinnacle","No-take","Pinnacle","33.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","PN04","-32.22717833","152.5989483","20150814","09:00:00","Pinnacle","No-take","Pinnacle","34","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","PN05","-32.22785667","152.60205","20150814","11:00:00","Pinnacle","No-take","Pinnacle","38","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","PN06","-32.22908","152.60433","20150814","11:00:00","Pinnacle","No-take","Pinnacle","46","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","PN07","-32.23109833","152.6027317","20150814","11:00:00","Pinnacle","No-take","Pinnacle","47","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","PN08","-32.22766167","152.601145","20150814","11:00:00","Pinnacle","No-take","Pinnacle","45","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SM01","-32.26613667","152.5756033","20150814","13:00:00","Seven.Mile.Reef","Fished","Pinnacle","48","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SM03","-32.26824167","152.5756033","20150814","13:00:00","Seven.Mile.Reef","Fished","Pinnacle","47","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SM04","-32.26940167","152.574155","20150814","13:00:00","Seven.Mile.Reef","Fished","Pinnacle","47","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SM06","-32.267165","152.5746333","20150814","13:00:00","Seven.Mile.Reef","Fished","Pinnacle","46","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SNR02","-32.03266","152.6078283","20150810","12:30:00","Snapper.Rocks","Fished","Snapper.Rocks","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SNR03","-32.03237","152.6101083","20150810","12:30:00","Snapper.Rocks","Fished","Snapper.Rocks","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SNR05","-32.03010333","152.6080183","20150810","12:30:00","Snapper.Rocks","Fished","Snapper.Rocks","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SNR06","-32.03774167","152.6154367","20150810","12:30:00","Snapper.Rocks","Fished","Snapper.Rocks","31","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SNR07","-32.03900333","152.61601","20150810","14:00:00","Snapper.Rocks","Fished","Snapper.Rocks","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SNR08","-32.040495","152.6174033","20150810","14:00:00","Snapper.Rocks","Fished","Snapper.Rocks","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SNR09","-32.03825167","152.6183733","20150810","14:00:00","Snapper.Rocks","Fished","Snapper.Rocks","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2015-07_PSGLMP_StereoBRUVs","SNR10","-32.030465","152.6059283","20150810","14:00:00","Snapper.Rocks","Fished","Snapper.Rocks","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BE01","-32.41699167","152.5614783","20160817","15:00:00","Belmona","Fished","Pinnacle","37","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BE02","-32.41702","152.559935","20160817","15:00:00","Belmona","Fished","Pinnacle","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BE03","-32.41761","152.55824","20160817","15:00:00","Belmona","Fished","Pinnacle","42","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BE04","-32.417945","152.5609267","20160817","15:00:00","Belmona","Fished","Pinnacle","40","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BH06","-32.06365333","152.5951233","20160829","9:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BH07","-32.06459833","152.59638","20160829","9:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BH08","-32.06610167","152.5928833","20160829","9:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BH09","-32.06412333","152.59317","20160829","9:30:00","Black.Head","Fished","Black.Head","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BH10","-32.070243","152.59929","20160829","10:30:00","Black.Head","Fished","Black.Head","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BH11","-32.067642","152.60141","20160829","10:30:00","Black.Head","Fished","Black.Head","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BH12","-32.069533","152.602135","20160829","10:30:00","Black.Head","Fished","Black.Head","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BH13","-32.069085","152.604675","20160829","10:30:00","Black.Head","Fished","Black.Head","28","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ02","-32.634585","152.312395","20160822","14:00:00","Broughton.Island","Fished","Broughton.Island","26","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ03","-32.63403167","152.3098133","20160822","14:00:00","Broughton.Island","Fished","Broughton.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ07","-32.63355","152.30363","20160822","14:00:00","Broughton.Island","Fished","Broughton.Island","22","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ09","-32.63073","152.30175","20160822","14:00:00","Broughton.Island","Fished","Broughton.Island","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ12","-32.62693","152.29801","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","24.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ16","-32.62832833","152.2991717","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ18","-32.63123167","152.3012617","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ20","-32.63467","152.317485","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ02","-32.62791833","152.3361917","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","34.8","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ03","-32.62456833","152.33951","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ05","-32.61938833","152.3385133","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ10","-32.6267","152.3351","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BOO01","-32.70742167","152.2313333","20160802","9:00:00","Boondelbah","Fished","Cabbage.Tree","25","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BOO02","-32.70889","152.23225","20160802","9:00:00","Boondelbah","Fished","Cabbage.Tree","22","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BOO03","-32.710465","152.2317433","20160802","9:00:00","Boondelbah","Fished","Cabbage.Tree","23","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BOO06","-32.70608667","152.2306783","20160802","9:00:00","Boondelbah","Fished","Cabbage.Tree","21","DH","Yes","Yes",NA
