OpCode	CameraIndex	Descriptor	CameraModel	ImageRows	ImageCols	XPixelSize	YPixelSize	XPPOffset	YPPOffset	FocalLength	RadialK3	RadialK5	RadialK7	DecentringP1	DecentringP2	Orthogonality	Affinity	CameraX	CameraY	CameraZ	Omega	Phi	Kappa	UnitName
NCB1314	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0658554980	0.0368390063	5.5554108266	0.0004337833	0.0007618153	0.0000000000	-0.0009934665	0.0003598408	0.0000000000	0.0006784606	-323.1280081329	0.0000000000	0.0000000000	0.2542022434	-7.6036242571	0.0718146219	mm
NCB1314	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0059218022	0.0778428902	5.5538965408	0.0006582285	0.0006255955	0.0000000000	0.0000125792	0.0001761650	0.0000000000	-0.0008295421	323.1280081329	0.0000000000	0.0000000000	-0.2542022434	8.3227925710	4.7298853136	mm
MNCB249	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0377037878	0.0027628526	3.7107245545	-0.0083930223	0.0005159831	0.0000000000	0.0000709673	-0.0001237811	0.0000000000	0.0004246476	-249.6005041385	0.0000000000	0.0000000000	0.1826698264	-3.4461485439	0.3671248131	mm
MNCB249	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0128974226	0.0297005879	3.6725583480	-0.0081365345	0.0003252570	0.0000000000	-0.0005646612	-0.0003121661	0.0000000000	0.0006785516	249.6005041385	0.0000000000	0.0000000000	-0.1826698264	6.9412271705	0.0719573853	mm
NCB1356	0	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	-0.0572484389	-0.0286213039	3.7083501999	-0.0085128537	0.0007801977	0.0000000000	0.0000492393	0.0002121700	0.0000000000	0.0007365002	-347.5104396171	0.0000000000	0.0000000000	-0.5132091351	-6.6659868568	-1.1149693826	mm
NCB1356	1	GoPro Hero3 Black Medium Water	Derived from CAL	1080	1920	0.0024700000	0.0024700000	0.0514449542	0.0395644149	3.7122246498	-0.0080337276	0.0005849781	0.0000000000	-0.0004946046	0.0002174364	0.0000000000	0.0005114495	347.5104396171	0.0000000000	0.0000000000	0.5132091351	8.3920584271	-1.5916615421	mm
NCB1344	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0408439963	0.0872088543	5.5676137910	0.0019864570	0.0003216347	0.0000000000	-0.0007738287	0.0008903610	0.0000000000	-0.0004527913	-323.6205581256	0.0000000000	0.0000000000	-0.3193856674	-7.6343987781	1.0424549426	mm
NCB1344	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0366051190	0.0734015665	5.5456411230	-0.0000688775	0.0008549194	0.0000000000	-0.0005681353	0.0002444009	0.0000000000	-0.0001224735	323.6205581256	0.0000000000	0.0000000000	0.3193856674	8.5537718827	-1.4096942789	mm
MNCB255	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0388084539	-0.0146168358	4.3452465588	-0.0057201395	0.0003173013	0.0000000000	0.0000141594	0.0000359656	0.0000000000	-0.0072913947	-249.4015389286	0.0000000000	0.0000000000	-0.2957241970	-4.1389856839	1.4918369452	mm
MNCB255	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0625415716	-0.0106026011	4.3308422850	-0.0058539608	0.0003425060	0.0000000000	-0.0002065118	0.0002075452	0.0000000000	-0.0072694643	249.4015389286	0.0000000000	0.0000000000	0.2957241970	5.9088020209	1.2460222370	mm
MNCB267	0	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0388084539	-0.0146168358	4.3452465588	-0.0057201395	0.0003173013	0.0000000000	0.0000141594	0.0000359656	0.0000000000	-0.0072913947	-249.4015389286	0.0000000000	0.0000000000	-0.2957241970	-4.1389856839	1.4918369452	mm
MNCB267	1	GoPro Hero3 Silver Medium Water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0625415716	-0.0106026011	4.3308422850	-0.0058539608	0.0003425060	0.0000000000	-0.0002065118	0.0002075452	0.0000000000	-0.0072694643	249.4015389286	0.0000000000	0.0000000000	0.2957241970	5.9088020209	1.2460222370	mm
