"campaignid","sample","family","genus","species","length","range","number","comment","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB300","Carcharhinidae","Carcharhinus","amblyrhynchos",1044.09424,4759.27365,1,"NA","Pilbara Marine Conservation Partnership",-22.711,113.64932,20141021,08:32:00,"Cloates.Sanctuary","No-take","NA",8.3,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB320","Carcharhinidae","Carcharhinus","plumbeus",1353.61886,3365.79081,1,"NA","Pilbara Marine Conservation Partnership",-23.06235167,113.801585,20141021,16:02:00,"Bateman.Sanctuary","No-take","NA",11.8,"Todd","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB274","Carcharhinidae","Carcharhinus","amblyrhynchos",1171.2218,3215.50619,1,"NA","Pilbara Marine Conservation Partnership",-22.03904571,113.8919145,20141020,13:11:00,"North.Mandu","Fished","NA",12,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB310","Kyphosidae","Kyphosus","vaigiensis",1319.24007,8243.35437,1,"NA","Pilbara Marine Conservation Partnership",-22.875655,113.752575,20141021,12:19:00,"Cloates.Sanctuary","No-take","NA",12,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB310","Carcharhinidae","Carcharhinus","amblyrhynchos",1002.96196,6656.5442,1,"NA","Pilbara Marine Conservation Partnership",-22.875655,113.752575,20141021,12:19:00,"Cloates.Sanctuary","No-take","NA",12,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB311","Carcharhinidae","Carcharhinus","amblyrhynchos",1299.64563,3102.30325,1,"NA","Pilbara Marine Conservation Partnership",-22.89354,113.7593633,20141021,12:27:00,"Cloates.Sanctuary","No-take","NA",11.3,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB281","Carcharhinidae","Carcharhinus","amblyrhynchos",1434.33771,3120.6694,1,"NA","Pilbara Marine Conservation Partnership",-22.1022473,113.872459,20141020,14:09:00,"Mandu.Sanctuary","Fished","NA",11.9,"Todd","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB306","Carcharhinidae","Carcharhinus","amblyrhynchos",1028.08334,1812.61663,1,"NA","Pilbara Marine Conservation Partnership",-22.81419833,113.7084467,20141021,11:37:00,"Cloates.Sanctuary","No-take","NA",10,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB302","Carcharhinidae","Carcharhinus","amblyrhynchos",1121.65026,3068.78566,1,"NA","Pilbara Marine Conservation Partnership",-22.74221,113.6720617,20141021,08:48:00,"Cloates.Sanctuary","No-take","NA",10,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB380","Elopidae","Elops","hawaiensis",1117.29229,7127.19838,1,"NA","Pilbara Marine Conservation Partnership",-22.28075333,113.8063467,20141023,14:04:00,"Osprey.Sanctuary","No-take","NA",9.2,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB379","Carcharhinidae","Triaenodon","obesus",1136.4096,2209.23305,1,"NA","Pilbara Marine Conservation Partnership",-22.28816167,113.8023817,20141023,14:35:00,"Osprey.Sanctuary","No-take","NA",8.6,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB325","Scombridae","Scomberomorus","spp",1193.0829,6923.89883,1,"NA","Pilbara Marine Conservation Partnership",-23.084155,113.7292117,20141022,08:13:00,"Maud.Sanctuary","No-take","NA",8.3,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB325","Scombridae","Scomberomorus","spp",1203.57151,6430.78481,1,"NA","Pilbara Marine Conservation Partnership",-23.084155,113.7292117,20141022,08:13:00,"Maud.Sanctuary","No-take","NA",8.3,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB325","Scombridae","Scomberomorus","spp",1159.04926,6568.96205,1,"NA","Pilbara Marine Conservation Partnership",-23.084155,113.7292117,20141022,08:13:00,"Maud.Sanctuary","No-take","NA",8.3,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB325","Scombridae","Scomberomorus","spp",1079.64373,5170.47073,1,"NA","Pilbara Marine Conservation Partnership",-23.084155,113.7292117,20141022,08:13:00,"Maud.Sanctuary","No-take","NA",8.3,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB315","Carcharhinidae","Carcharhinus","amblyrhynchos",1012.11523,8007.89203,1,"NA","Pilbara Marine Conservation Partnership",-22.98854667,113.768815,20141021,15:37:00,"Between.Cloates.and.Maud","Fished","NA",9.7,"Matt","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Serranidae","Epinephelus","malabaricus",1150.03692,6609.91703,1,"NA","Pilbara Marine Conservation Partnership",-23.402045,113.767255,20141022,14:05:00,"Pelican.Sanctuary","No-take","NA",10.2,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Carcharhinidae","Carcharhinus","amblyrhynchos",1002.10164,5447.67207,1,"NA","Pilbara Marine Conservation Partnership",-23.402045,113.767255,20141022,14:05:00,"Pelican.Sanctuary","No-take","NA",10.2,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Dasyatidae","Taeniurops","meyeni",1206.05416,2445.51307,1,"NA","Pilbara Marine Conservation Partnership",-23.402045,113.767255,20141022,14:05:00,"Pelican.Sanctuary","No-take","NA",10.2,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB299","Carcharhinidae","Carcharhinus","amblyrhynchos",1401.06802,9452.94674,1,"NA","Pilbara Marine Conservation Partnership",-22.69678333,113.63719,20141021,08:24:00,"Cloates.Sanctuary","No-take","NA",12,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB299","Carcharhinidae","Carcharhinus","amblyrhynchos",1260.39314,2675.64908,1,"NA","Pilbara Marine Conservation Partnership",-22.69678333,113.63719,20141021,08:24:00,"Cloates.Sanctuary","No-take","NA",12,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB299","Carcharhinidae","Carcharhinus","amblyrhynchos",1361.35536,6987.37423,1,"NA","Pilbara Marine Conservation Partnership",-22.69678333,113.63719,20141021,08:24:00,"Cloates.Sanctuary","No-take","NA",12,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB373","Scombridae","Scomberomorus","spp",1221.45187,4840.48671,1,"NA","Pilbara Marine Conservation Partnership",-22.34069833,113.7613267,20141023,12:14:00,"Between.Osprey.and.Winderabandi","Fished","NA",9,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB336","Dasyatidae","Taeniurops","meyeni",1154.19655,2635.12919,1,"NA","Pilbara Marine Conservation Partnership",-23.22267667,113.756725,20141022,10:49:00,"Between.Maud.and.Pelican","Fished","NA",10.2,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB369","Scombridae","Scomberomorus","spp",1119.92697,5674.63136,1,"NA","Pilbara Marine Conservation Partnership",-22.37870167,113.742775,20141023,11:07:00,"Between.Osprey.and.Winderabandi","Fished","NA",7.4,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB369","Scombridae","Scomberomorus","spp",1151.37815,5438.96927,1,"NA","Pilbara Marine Conservation Partnership",-22.37870167,113.742775,20141023,11:07:00,"Between.Osprey.and.Winderabandi","Fished","NA",7.4,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB381","Scombridae","Scomberomorus","spp",1117.11851,4411.42795,1,"NA","Pilbara Marine Conservation Partnership",-22.26871667,113.810645,20141023,14:44:00,"Osprey.Sanctuary","No-take","NA",12,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB277","Carcharhinidae","Triaenodon","obesus",1157.87477,3752.1131,1,"NA","Pilbara Marine Conservation Partnership",-22.06770333,113.884665,20141020,13:32:00,"North.Mandu","Fished","NA",10.5,"Emma","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB323","Carcharhinidae","Carcharhinus","amboinensis",1446.67923,6356.23617,1,"NA","Pilbara Marine Conservation Partnership",-23.07406833,113.73891,20141022,08:04:00,"Maud.Sanctuary","No-take","NA",8.5,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB323","Serranidae","Epinephelus","tukula",1012.49007,2907.41405,1,"NA","Pilbara Marine Conservation Partnership",-23.07406833,113.73891,20141022,08:04:00,"Maud.Sanctuary","No-take","NA",8.5,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB323","Serranidae","Epinephelus","tukula",1344.69386,2000.42389,1,"NA","Pilbara Marine Conservation Partnership",-23.07406833,113.73891,20141022,08:04:00,"Maud.Sanctuary","No-take","NA",8.5,"Derek","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB339","Carcharhinidae","Carcharhinus","amblyrhynchos",1108.60689,7554.81186,1,"NA","Pilbara Marine Conservation Partnership",-23.30339167,113.7724583,20141022,11:19:00,"Pelican.Sanctuary","No-take","NA",8.7,"Todd","Yes","Yes"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Carcharhinidae","Carcharhinus","amblyrhynchos",1022.92333,2741.45672,1,"NA","Pilbara Marine Conservation Partnership",-23.413675,113.7730817,20141022,14:12:00,"Pelican.Sanctuary","No-take","NA",9,"Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB637","Carcharhinidae","Carcharhinus","limbatus",1491.37314,6319.62607,1,"NA","Pilbara Marine Conservation Partnership",-20.352,115.46682,20150118,08:58:00,"N.Montebello.Sanctuary","No-take","NA",29.4,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB625","Dasyatidae","Taeniurops","meyeni",1045.52387,1446.55731,1,"NA","Pilbara Marine Conservation Partnership",-20.352,115.30709,20150117,12:16:00,"Montebello","Fished","NA",23.5,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB649","Carcharhinidae","Carcharhinus","amboinensis",1635.88902,4720.53545,1,"NA","Pilbara Marine Conservation Partnership",-20.264,115.47558,20150118,11:54:00,"Montebello","Fished","NA",42.4,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB681","Rhynchobatidae","Rhynchobatus","australiae",1225.67139,1772.02397,1,"NA","Pilbara Marine Conservation Partnership",-20.338,115.52941,20150119,11:59:00,"N.Montebello.Sanctuary","No-take","NA",36.3,"Derek","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB630","Carcharhinidae","Carcharhinus","plumbeus",1643.78926,6860.52434,1,"NA","Pilbara Marine Conservation Partnership",-20.318,115.29277,20150117,14:29:00,"Montebello","Fished","NA",49.2,"Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB712","Ginglymostomatidae","Nebrius","ferrugineus",1907.11469,2467.83341,1,"NA","Pilbara Marine Conservation Partnership",-20.219,115.35737,20150121,09:09:00,"Montebello","Fished","NA",48,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carcharhinidae","Carcharhinus","amblyrhynchos",1189.55355,8114.08783,1,"NA","Pilbara Marine Conservation Partnership",-20.373,115.33427,20150117,11:58:00,"Montebello","Fished","NA",28.4,"Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Serranidae","Epinephelus","malabaricus",1117.09893,2370.22407,1,"NA","Pilbara Marine Conservation Partnership",-20.295,115.22048,20150117,15:00:00,"Montebello","Fished","NA",40.1,"Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Ginglymostomatidae","Nebrius","ferrugineus",1907.37982,3829.84773,1,"NA","Pilbara Marine Conservation Partnership",-20.359,115.30805,20150117,12:12:00,"Montebello","Fished","NA",21.6,"Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Carcharhinidae","Carcharhinus","plumbeus",1153.12069,2553.08729,1,"NA","Pilbara Marine Conservation Partnership",-20.454,115.44602,20150120,13:11:00,"S.Montebello.Sanctuary","No-take","NA",33,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Ginglymostomatidae","Nebrius","ferrugineus",1264.08167,2580.64903,1,"NA","Pilbara Marine Conservation Partnership",-20.227,115.35444,20150121,09:05:00,"Montebello","Fished","NA",19.9,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Fistulariidae","Fistularia","commersonii",1072.50706,2523.10368,1,"NA","Pilbara Marine Conservation Partnership",-20.298,115.2249,20150117,14:56:00,"Montebello","Fished","NA",37,"Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Carcharhinidae","Carcharhinus","plumbeus",1343.0226,4008.78018,1,"NA","Pilbara Marine Conservation Partnership",-20.305,115.62764,20150119,15:12:00,"Montebello","Fished","NA",52.7,"Derek","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Carcharhinidae","Carcharhinus","plumbeus",1661.90632,7591.44789,1,"NA","Pilbara Marine Conservation Partnership",-20.216,115.43804,20150118,12:21:00,"Montebello","Fished","NA",39.5,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB614","Carcharhinidae","Carcharhinus","plumbeus",1277.21609,4653.89124,1,"NA","Pilbara Marine Conservation Partnership",-20.394,115.41624,20150117,09:27:00,"Montebello","Fished","NA",28.3,"Matt/Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Scombridae","Scomberomorus","spp",1012.06737,8005.01306,1,"NA","Pilbara Marine Conservation Partnership",-20.408,115.48192,20150117,08:45:00,"Montebello","Fished","NA",25.7,"Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB667","Serranidae","Epinephelus","multinotatus",1246.14016,6903.8291,1,"NA","Pilbara Marine Conservation Partnership",-20.382,115.59217,20150119,08:21:00,"Montebello","Fished","NA",40.8,"Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB617","Mobulidae","Mobula","tarapacana",1197.59196,6567.74171,1,"NA","Pilbara Marine Conservation Partnership",-20.386,115.38707,20150117,11:32:00,"Montebello","Fished","NA",36.9,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB703","Rhynchobatidae","Rhynchobatus","australiae",2275.87843,1797.39113,1,"NA","Pilbara Marine Conservation Partnership",-20.452,115.35879,20150120,13:44:00,"Montebello","Fished","NA",41.6,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Ginglymostomatidae","Nebrius","ferrugineus",2067.44021,4208.62922,1,"NA","Pilbara Marine Conservation Partnership",-20.244,115.452,20150118,12:06:00,"Montebello","Fished","NA",42.4,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB707","Dasyatidae","Taeniurops","meyeni",1574.46435,2529.31318,1,"NA","Pilbara Marine Conservation Partnership",-20.256,115.36375,20150121,08:48:00,"Montebello","Fished","NA",41.3,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB707","Carcharhinidae","Carcharhinus","amblyrhynchos",1224.55177,4076.98761,1,"NA","Pilbara Marine Conservation Partnership",-20.256,115.36375,20150121,08:48:00,"Montebello","Fished","NA",41.3,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB704","Carcharhinidae","Carcharhinus","amblyrhynchos",1040.1425,3000.3774,1,"NA","Pilbara Marine Conservation Partnership",-20.452,115.33738,20150120,13:52:00,"Montebello","Fished","NA",27.7,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB683","Rhinobatidae","Glaucostegus","typus",2250.2722,3463.23843,1,"NA","Pilbara Marine Conservation Partnership",-20.324,115.52499,20150119,12:05:00,"N.Montebello.Sanctuary","No-take","NA",45.9,"Derek","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB628","Ginglymostomatidae","Nebrius","ferrugineus",1943.50936,2015.70974,1,"NA","Pilbara Marine Conservation Partnership",-20.331,115.30622,20150117,14:19:00,"Montebello","Fished","NA",25.4,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB616","Rhynchobatidae","Rhynchobatus","australiae",1137.15546,1945.19651,1,"NA","Pilbara Marine Conservation Partnership",-20.39,115.39678,20150117,11:26:00,"Montebello","Fished","NA",33.1,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB661","Carcharhinidae","Carcharhinus","plumbeus",1375.32164,2683.43668,1,"NA","Pilbara Marine Conservation Partnership",-20.181,115.40126,20150118,14:46:00,"Montebello","Fished","NA",45.8,"Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB665","Carcharhinidae","Negaprion","acutidens",2153.32602,4967.95607,1,"NA","Pilbara Marine Conservation Partnership",-20.151,115.37592,20150118,15:04:00,"Montebello","Fished","NA",52.5,"Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB633","Rhynchobatidae","Rhynchobatus","australiae",2884.7122,4643.34196,1,"NA","Pilbara Marine Conservation Partnership",-20.305,115.24854,20150117,14:47:00,"Montebello","Fished","NA",57,"Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB623","Serranidae","Epinephelus","tukula",1195.93352,5365.14543,1,"NA","Pilbara Marine Conservation Partnership",-20.363,115.31109,20150117,12:09:00,"Montebello","Fished","NA",31.5,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB709","Carcharhinidae","Carcharhinus","amblyrhynchos",1262.89225,9503.49117,1,"NA","Pilbara Marine Conservation Partnership",-20.242,115.35425,20150121,08:56:00,"Montebello","Fished","NA",25.4,"Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB657","Serranidae","Epinephelus","tukula",1289.14275,2312.22745,1,"NA","Pilbara Marine Conservation Partnership",-20.211,115.40549,20150118,14:32:00,"Montebello","Fished","NA",34.6,"Todd","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB701","Rhynchobatidae","Rhynchobatus","australiae",2681.66812,4129.6103,1,"NA","Pilbara Marine Conservation Partnership",-20.452,115.39525,20150120,13:30:00,"Montebello","Fished","NA",39.2,"Katrina","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1513","Rhinobatidae","Glaucostegus","typus",2254.35154,3766.27327,1,"NA","Pilbara Marine Conservation Partnership",-20.7089,116.3905,20150912,09:43:00,"Eaglehawk","Fished","NA",7.4,"Leah Candland","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1553","Carcharhinidae","Negaprion","acutidens",1797.33072,4840.9663,1,"NA","Pilbara Marine Conservation Partnership",-20.4612,116.6574,20150913,12:38:00,"Rosemary","Fished","NA",6.3,"Alex McLennan","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","MNCB356","Carcharhinidae","Triaenodon","obesus",1024.32598,3242.143,1,"NA","Pilbara Marine Conservation Partnership",-20.5744,116.5665,20150913,16:31:00,"Enderby","Fished","NA",3,"Leah Candland","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1522","Carcharhinidae","Negaprion","acutidens",2036.69177,4069.44305,1,"NA","Pilbara Marine Conservation Partnership",-20.6723,116.4303,20150912,12:32:00,"Eaglehawk","Fished","NA",6.5,"Leah Candland","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1522","Carcharhinidae","Galeocerdo","cuvier",1797.9604,5234.62866,1,"NA","Pilbara Marine Conservation Partnership",-20.6723,116.4303,20150912,12:32:00,"Eaglehawk","Fished","NA",6.5,"Leah Candland","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1522","Stegostomatidae","Stegostoma","fasciatum",1005.02089,5087.55341,1,"NA","Pilbara Marine Conservation Partnership",-20.6723,116.4303,20150912,12:32:00,"Eaglehawk","Fished","NA",6.5,"Leah Candland","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1550","Carcharhinidae","Negaprion","acutidens",1971.72485,6712.46622,1,"NA","Pilbara Marine Conservation Partnership",-20.4704,116.629,20150913,12:11:00,"Rosemary","Fished","NA",4.1,"Alex McLennan","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","MNCB334","Carcharhinidae","Negaprion","acutidens",1419.77953,2355.42591,1,"NA","Pilbara Marine Conservation Partnership",-20.6199,116.5244,20150912,13:49:00,"Enderby","Fished","NA",2.6,"Leah Candland","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1546","Rhynchobatidae","Rhynchobatus","australiae",1708.45944,3153.29096,1,"NA","Pilbara Marine Conservation Partnership",-20.4965,116.6019,20150913,11:34:00,"Rosemary","Fished","NA",5,"Matilda Martin","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1552","Carcharhinidae","Negaprion","acutidens",1889.20711,4212.80438,1,"NA","Pilbara Marine Conservation Partnership",-20.4654,116.6485,20150913,12:28:00,"Rosemary","Fished","NA",5.8,"Leah Candland","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1508","Rachycentridae","Rachycentron","canadum",1019.60927,2502.47857,1,"NA","Pilbara Marine Conservation Partnership",-20.6561,116.4113,20150912,08:58:00,"Eaglehawk","Fished","NA",7,"Leah Candland","Yes","Yes"
"2015-09_Dampier.Archipelago_stereoBRUVs","NCB1521","Myliobatidae","Aetobatus","ocellatus",1040.38057,5739.48791,1,"NA","Pilbara Marine Conservation Partnership",-20.6698,116.4194,20150912,12:25:00,"Eaglehawk","Fished","NA",6.4,"Leah Candland","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1470","Carcharhinidae","Carcharhinus","plumbeus",1049.55332,2288.34918,1,"NA","Pilbara Marine Conservation Partnership",-20.1901,116.4077,20150911,08:14:00,"Dampier.Offshore","Fished","NA",52.6,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1492","Sphyraenidae","Sphyraena","barracuda",1207.39761,4666.69007,1,"NA","Pilbara Marine Conservation Partnership",-20.0625,116.4193,20150911,12:54:00,"Dampier.Offshore","Fished","NA",51.5,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1493","Sphyraenidae","Sphyraena","barracuda",1034.56891,5714.07409,1,"NA","Pilbara Marine Conservation Partnership",-20.0572,116.4162,20150911,12:58:00,"Dampier.Offshore","Fished","NA",52.5,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1478","Rhynchobatidae","Rhynchobatus","australiae",2124.30099,4957.84547,1,"NA","Pilbara Marine Conservation Partnership",-20.1187,116.3747,20150911,10:20:00,"Dampier.Offshore","Fished","NA",56.4,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1472","Rhynchobatidae","Rhynchobatus","australiae",1088.26033,1785.28073,1,"NA","Pilbara Marine Conservation Partnership",-20.1737,116.3953,20150911,08:23:00,"Dampier.Offshore","Fished","NA",53.8,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1462","Carcharhinidae","Carcharhinus","plumbeus",1403.70826,4649.69642,1,"NA","Pilbara Marine Conservation Partnership",-20.2624,116.4535,20150910,14:59:00,"Dampier.Offshore","Fished","NA",45.9,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1502","Rhynchobatidae","Rhynchobatus","australiae",2381.38111,3102.38191,1,"NA","Pilbara Marine Conservation Partnership",-20.1856,116.3334,20150911,15:51:00,"Dampier.Offshore","Fished","NA",51.8,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1465","Carcharhinidae","Carcharhinus","plumbeus",1077.08173,2081.38117,1,"NA","Pilbara Marine Conservation Partnership",-20.2333,116.4375,20150910,15:15:00,"Dampier.Offshore","Fished","NA",47.4,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1490","Carcharhinidae","Carcharhinus","plumbeus",1265.01773,2068.85324,1,"NA","Pilbara Marine Conservation Partnership",-20.0659,116.4281,20150911,12:48:00,"Dampier.Offshore","Fished","NA",54.3,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1474","Rhynchobatidae","Rhynchobatus","australiae",2079.75931,1931.89541,1,"NA","Pilbara Marine Conservation Partnership",-20.1574,116.3835,20150911,08:33:00,"Dampier.Offshore","Fished","NA",53.5,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1498","Carcharhinidae","Carcharhinus","plumbeus",1091.05823,4798.11151,1,"NA","Pilbara Marine Conservation Partnership",-20.1302,116.3535,20150911,15:15:00,"Dampier.Offshore","Fished","NA",54.7,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1535","Rhynchobatidae","Rhynchobatus","australiae",1414.9085,1864.06289,1,"NA","Pilbara Marine Conservation Partnership",-20.4633,116.5557,20150913,08:19:00,"Dampier.Offshore","Fished","NA",21.9,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1466","Carcharhinidae","Carcharhinus","plumbeus",1312.01725,4226.39123,1,"NA","Pilbara Marine Conservation Partnership",-20.2266,116.4278,20150911,07:56:00,"Dampier.Offshore","Fished","NA",49.8,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1466","Rhinobatidae","Glaucostegus","typus",2246.27165,4513.72108,1,"NA","Pilbara Marine Conservation Partnership",-20.2266,116.4278,20150911,07:56:00,"Dampier.Offshore","Fished","NA",49.8,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1504","Rhynchobatidae","Rhynchobatus","australiae",2280.09787,4412.91433,1,"NA","Pilbara Marine Conservation Partnership",-20.1966,116.3491,20150911,15:59:00,"Dampier.Offshore","Fished","NA",51.1,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1503","Carcharhinidae","Carcharhinus","plumbeus",1421.79214,5930.94545,1,"NA","Pilbara Marine Conservation Partnership",-20.1914,116.3415,20150911,15:55:00,"Dampier.Offshore","Fished","NA",51.4,"Michael Taylor","Yes","Yes"
"2015-09_Dampier.transect_stereoBRUVs","NCB1468","Carcharhinidae","Carcharhinus","plumbeus",1256.88396,1176.52461,1,"NA","Pilbara Marine Conservation Partnership",-20.2066,116.4211,20150911,08:05:00,"Dampier.Offshore","Fished","NA",51.5,"Michael Taylor","Yes","Yes"
