"campaignid","sample","family","genus","species","length","range","number","comment","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Naso","hexacanthus",279.11891,"5121.13367",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Naso","hexacanthus",254.92784,"3396.33750",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacanthidae","Pomacanthus","semicirculatus",353.33991,"4426.09284",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lutjanidae","Lutjanus","carponotatus",374.90454,"1538.89170",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Carangoides","fulvoguttatus",287.81879,"1996.15381",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lutjanidae","Lutjanus","lemniscatus",327.08912,"1447.27768",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",281.72051,"4035.77947",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","grammoptilus",271.64987,"6212.28268",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",266.59648,"6623.96084",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",245.62223,"1854.05325",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",306.31695,"6136.25788",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",272.8656,"1305.63146",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",231.36928,"2411.41060",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",247.72573,"1440.56441",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",275.66989,"1934.01396",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",255.63375,"1341.12032",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",254.94718,"1365.59434",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",243.22061,"1524.93117",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",255.97125,"1257.71565",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",256.5073,"1673.58506",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",253.8736,"1402.12677",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",233.07628,"943.47440",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",265.14884,"1094.90127",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",259.23147,"2460.55470",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",233.53766,"1878.12487",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lethrinidae","Lethrinus","atkinsoni",287.38343,"2513.67909",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Carangoides","caeruleopinnatus",264.19354,"1843.80851",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Carangoides","caeruleopinnatus",282.08009,"2166.02384",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Chaetodontidae","Chaetodon","auriga",208.25996,"2257.61192",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Chaetodontidae","Chaetodon","auriga",198.39424,"2595.06672",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Atule","mate",297.02623,"5581.71195",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Atule","mate",322.21554,"4778.46097",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Serranidae","Epinephelus","multinotatus",618.12715,"4063.70461",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Serranidae","Epinephelus","multinotatus",455.98016,"3838.33367",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Serranidae","Epinephelus","multinotatus",824.72928,"6990.18961",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Chaetodontidae","Heniochus","singularius",239.04338,"2271.80990",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Blenniidae","Ecsenius","sp1",48.32914,"1957.01024",1,NA,"Pilbara Marine Conservation Partnership","-20.322","115.30126","20150117","14:24:00","Montebello","Fished",NA,"26.3","Emma","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Labridae","Coris","caudimacula",46.8449,"2026.53551",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Balistidae","Sufflamen","fraenatum",250.83783,"5557.07800",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Nemipteridae","Pentapodus","emeryii",229.33504,"1986.07446",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Nemipteridae","Pentapodus","emeryii",236.82403,"2158.38066",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Gymnocranius","grandoculis",491.83861,"5941.12537",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Nemipteridae","Pentapodus","emeryii",266.75473,"1862.86438",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Nemipteridae","Pentapodus","emeryii",233.7987,"2068.36485",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Nemipteridae","Pentapodus","emeryii",206.71524,"2439.00360",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Nemipteridae","Pentapodus","emeryii",186.0135,"2198.71394",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Echeneidae","Echeneis","naucrates",80.26504,"762.78438",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carcharhinidae","Carcharhinus","amblyrhynchos",643.00185,"1034.35869",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carcharhinidae","Carcharhinus","amblyrhynchos",840.31549,"2024.51136",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Nemipteridae","Scolopsis","monogramma",241.898,"3406.92951",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Nemipteridae","Scolopsis","monogramma",257.1536,"2367.02430",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Mullidae","Parupeneus","cyclostomus",243.4961,"2680.73748",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Carangoides","caeruleopinnatus",262.97153,"1689.65681",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Labridae","Bodianus","bilunulatus",285.23711,"2770.23127",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Siganidae","Siganus","argenteus",294.16167,"4288.92728",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Mullidae","Parupeneus","indicus",258.83787,"3106.17606",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Mullidae","Parupeneus","indicus",369.99517,"3349.18099",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Mullidae","Parupeneus","indicus",88.74978,"1225.62110",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Lethrinus","atkinsoni",284.57454,"2320.16312",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Lethrinus","atkinsoni",268.53214,"1741.06265",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Lethrinus","atkinsoni",266.21446,"2003.84387",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Lethrinus","ravus",245.62555,"1540.20875",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Fistulariidae","Fistularia","commersonii",842.90638,"3682.61983",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Acanthuridae","Acanthurus","leucocheilus",350.20322,"7200.57800",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Lethrinidae","Lethrinus","nebulosus",494.76197,"2332.36211",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Balistidae","Pseudobalistes","fuscus",324.74141,"5109.84390",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",255.65494,"3191.98269",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",248.81407,"3994.24064",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",286.85697,"3466.48577",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",253.87139,"3053.45548",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",258.81018,"3148.19836",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",298.09493,"4118.25238",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",366.04796,"4163.03635",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",286.90826,"3203.91066",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",290.78326,"4077.92825",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",231.06015,"4179.22961",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",292.42995,"4367.60653",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",302.93953,"4458.41494",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",433.45794,"4000.45389",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",304.45391,"3712.41888",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",348.74867,"4198.02396",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",295.04002,"4128.58222",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",251.70256,"4148.20671",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",242.2981,"4037.30687",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",284.87714,"3845.89103",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",263.8356,"3778.81528",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",253.82125,"3772.86943",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",251.22714,"3040.71420",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",302.46956,"4141.33728",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",305.55461,"3400.93644",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",223.72182,"3185.00328",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",294.47946,"2778.70957",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",239.69101,"3072.51112",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",225.62952,"3679.20605",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",233.75307,"3170.57483",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",375.76258,"3192.12866",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",264.80144,"2870.26595",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",243.84176,"2662.49538",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",289.45197,"1900.36445",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",288.29976,"1945.19246",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",182.84204,"2137.68683",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",244.95017,"3711.01874",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",286.70171,"2390.80772",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",305.61888,"3090.97294",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Carangidae","Alepes","vari",312.37359,"4129.16503",1,NA,"Pilbara Marine Conservation Partnership","-20.346","115.30979","20150117","14:12:00","Montebello","Fished",NA,"29.2","Katrina","Yes","Yes"
